logFC	P.Value	tf	DMSO	FK	p_adjusted	sig
1.24707070207297	4.01935657487031e-09	CLOCK	1.22055916311064	2.46762986518361	8.67975065446629e-08	Upregulated
0.642581811095745	4.05609841541309e-06	MYC	-0.201525453240123	0.441056357855622	7.47480993697556e-05	Upregulated
0.657697506107946	5.90752659472768e-06	TFEB	1.52798602341857	2.18568352952652	9.52588663399839e-05	Upregulated
-0.714754762388207	7.09106189575476e-06	NR4A2::RXRA	0.781692358447712	0.0669375960595049	0.000101638553839152	Downregulated
-0.786391568590037	1.3001776547195e-05	TEAD1	1.17581329151192	0.389421722921882	0.000167722917458816	Downregulated
-0.646322130838705	1.46727069661925e-05	MAF::NFE2	1.90639818819808	1.26007605735937	0.000172070836239894	Downregulated
0.635504486423505	0.000121995585850942	THRA	-1.74180094866286	-1.10629646223935	0.00131145254789763	Upregulated
-0.420189229105378	0.000167515060548793	KLF4	0.134514795730413	-0.285674433374965	0.00166226483159956	Downregulated
-0.527430162038316	0.000198054128330336	E2F1	1.02510186542563	0.497671703387313	0.00171011653668499	Downregulated
-0.554607732686386	0.000847064768132323	NR1I2	-1.58571305286204	-2.14032078554843	0.00682945969306685	Downregulated
0.379662799217123	0.00101157302870532	XBP1	-0.853147894315039	-0.473485095097917	0.00767605415899922	Upregulated
0.411768584139749	0.00506615029186519	STAT4	-0.0484394502601463	0.363329133879602	0.0293012347830407	NS
0.637221606582744	0.0051545240879875	RORA	-2.12125570566283	-1.48403409908008	0.0293012347830407	NS
-0.554624293367531	0.00522425116286773	IRF1	-2.01401676526277	-2.56864105863031	0.0293012347830407	NS
-0.582739815963366	0.00619740661158306	EGR1	-1.77936182550684	-2.3621016414702	0.0333110605372589	NS
-0.472429072384269	0.00718298348406372	RANDOM1_1_mCMV	-2.44647388314379	-2.91890295552806	0.0370641947777688	NS
-0.362963327222374	0.00978940744181359	NR1I3	-1.92633130896122	-2.28929463618359	0.0467716133331094	NS
-0.351405298906258	0.0103506829721349	NRF1	2.25570674738698	1.90430144848072	0.0476870751216216	NS
-0.391424553985928	0.0117339910434626	SMAD2::SMAD3::SMAD4	-1.24173063462712	-1.63315518861304	0.0521960291243681	NS
-0.386531465339608	0.0139683648192957	GLI1	-2.24972748896704	-2.63625895430664	0.0600639687229716	NS
0.638597035135159	0.0236781470086893	TCF7	1.3494113178478	1.98800835298296	0.0898376754153211	NS
-0.369608199592917	0.0207570925914989	VDR::RXRA	-1.85772885556441	-2.22733705515733	0.0836770295094799	NS
0.302902689126288	0.0214179635688358	FOSL1	-0.994457172695665	-0.691554483569377	0.0837247666781763	NS
-0.312716680401995	0.0308146980369105	GATA4	2.26161070266759	1.9488940222656	0.10743502829085	NS
-0.333558630563981	0.0346993935422959	REL	1.31842892441167	0.984870293847689	0.117795309656741	NS
0.249244542921964	0.0397688637980366	NR4A1	-1.36494643035194	-1.11570188742998	0.128254585748668	NS
-0.194166551338902	0.0571635397688823	NFYA	0.529362912168949	0.335196360830047	0.175573729290138	NS
-0.324369638297107	0.0752530792244774	POU5F1	-0.388059449571819	-0.712429087868926	0.211035809129513	NS
-0.274786772044623	0.0918439518367465	RANDOM3_2_mCMV	-1.64938414158569	-1.92417091363031	0.241793260957965	NS
-0.347797633432723	0.0895664964330993	IRX3	-0.495348161245674	-0.843145794678396	0.240709959163954	NS
-0.274291965262008	0.101954295326517	WT1	-1.32393127321533	-1.59822323847734	0.253076174893608	NS
0.308700295082136	0.109231130186203	NR5A2	-1.3766979908567	-1.06799769577456	0.260941033222597	NS
