logFC	P.Value	tf	DMSO	LIF24	p_adjusted	sig
0.152577664519611	0.316182635134751	MAF::NFE2	1.93004498202306	2.08262264654267	0.682813233196246	NS
-0.378313412932363	0.32006870306074	NR1I2	-2.18282029206674	-2.5611337049991	0.682813233196246	NS
-0.177279582511632	0.30418990270571	FOSL1	-1.47967009487933	-1.65694967739096	0.682813233196246	NS
-0.239718377820474	0.449672069003027	SOX9	-3.36423344547903	-3.6039518232995	0.768745598943699	NS
-0.141983120390307	0.47315610805081	CEBPB	-0.0665205215376234	-0.20850364192793	0.768745598943699	NS
0.229930482989254	0.363012408760382	XBP1	-1.84735813170894	-1.61742764871969	0.737549020973475	NS
-0.199054272290726	0.639110443856818	RANDOM2_1_mCMV	-2.50653689188345	-2.70559116417418	0.826324614279522	NS
-0.14801813843074	0.477597175935228	MYC	-0.559614337180813	-0.707632475611553	0.768745598943699	NS
0.281399287268253	0.598764033293075	THRA	-3.32529603708961	-3.04389674982136	0.824105336145308	NS
-0.155706296458268	0.506100771443817	GATA1	-2.90320832366182	-3.05891462012008	0.785376171246892	NS
0.190082548796161	0.632025785682478	TFAP2A	-2.49811099484279	-2.30802844604663	0.826324614279522	NS
0.34690006045188	0.474276047510921	RANDOM1_1_mCMV	-2.3978347451714	-2.05093468471952	0.768745598943699	NS
0.0192567554536646	0.977463247770573	NFYA	-0.0831881090931055	-0.063931353639441	0.988405941782305	NS
-0.0783318228584994	0.693120775633838	TFEB	1.30655324826851	1.22822142541001	0.869798620403248	NS
0.211988552208834	0.509958873190048	PPARG::RXRA	-3.69761926260057	-3.48563071039174	0.785376171246892	NS
-0.246130999752674	0.517580651019275	TFCP2L1	1.52182356287033	1.27569256311765	0.785376171246892	NS
-0.0405007097622731	0.933096769111323	IRX3	-1.85228292226978	-1.89278363203205	0.988405941782305	NS
-0.129465700930447	0.677172714155536	SREBF1	-2.65959172345487	-2.78905742438532	0.858199083286224	NS
-0.135049980531114	0.635830079843214	SRF	-1.4018633419681	-1.53691332249921	0.826324614279522	NS
0.346039195898247	0.621198728081731	RANDOM2_2_mCMV	-2.21068015469109	-1.86464095879284	0.826324614279522	NS
-0.00510650578119821	0.987172581164778	RANDOM1_2_mCMV	-2.58191877427177	-2.58702528005297	0.988405941782305	NS
-0.106369737062612	0.539946117732238	HNF4A	-1.17636369751183	-1.28273343457445	0.785376171246892	NS
-0.0965532886952035	0.705076603728443	RANDOM1_3_mCMV	-2.7756963028146	-2.87224959150981	0.876211701720784	NS
-0.300107473128551	0.571287399163909	ESR1	-2.87938354931813	-3.17949102244668	0.812619426714483	NS
-0.00255291865825059	0.988405941782305	HIF1A	-1.15344418086412	-1.15599709952237	0.988405941782305	NS
-0.123382242849135	0.538070744955948	NR5A2	-1.75614207662011	-1.87952431946925	0.785376171246892	NS
0.146000347074576	0.80072875804116	NR1D1	-3.94707669770224	-3.80107635062767	0.949011861382116	NS
0.0441545203959633	0.733542182251136	GATA4	1.90979656824861	1.95395108864457	0.886248731931273	NS
0.0939455086488076	0.856409704025644	RANDOM3_3_mCMV	-1.1526971359329	-1.05875162728409	0.97385159338697	NS
0.0413099478521542	0.901551540745952	VDR::RXRA	-2.7053485692476	-2.66403862139544	0.988405941782305	NS
0.0454668400444277	0.85198026038941	WT1	-1.97619016462226	-1.93072332457783	0.97385159338697	NS
0.0160735802198746	0.967406957244651	NR3C1	-3.12925109495882	-3.11317751473894	0.988405941782305	NS
-0.0613956592964974	0.811706773368282	NR4A1	-1.80896493647014	-1.87036059576664	0.953196944872845	NS
0.0064153995515425	0.949535614367328	MTF1	2.12926366820263	2.13567906775417	0.988405941782305	NS
-0.0108497518514195	0.97811892034672	NFATC1	-3.12310975196632	-3.13395950381774	0.988405941782305	NS
-0.0294677743223333	0.944708941624116	RBPJ	-3.70543921077609	-3.73490698509842	0.988405941782305	NS
0.0312267856655743	0.938295747945575	RORA	-3.3708347950046	-3.33960800933902	0.988405941782305	NS
-0.653446653685081	0.075502112050579	FOXA1	-2.4382376595123	-3.09168431319738	0.31857278348172	NS
0.699273211318002	0.297523964437336	RFX1	-1.74569901630011	-1.0464258049821	0.682813233196246	NS
0.248392660204488	0.443179403478759	NR3C2	-1.87964878076257	-1.63125612055808	0.768745598943699	NS
-0.129040465167735	0.376721259083595	SP1	1.46513687993504	1.3360964147673	0.75344251816719	NS
0.237666167416777	0.571373034408621	RANDOM2_1_Random	-1.17151903889231	-0.933852871475532	0.812619426714483	NS
0.149913165598756	0.539661681233587	RANDOM3_1_Random	-0.711048628061548	-0.561135462462791	0.785376171246892	NS
-0.326559000449261	0.419506621818978	RANDOM1_1_Random	-2.26904053674322	-2.59559953719249	0.763752698902417	NS
-3.68459956024501	6.06711027424133e-20	STAT3	1.6462939043691	-2.03830565587591	7.76590115102891e-18	Downregulated
1.54913997204642	2.84228860189887e-12	NFKB1	-2.3459672428509	-0.796827270804477	1.81906470521528e-10	Upregulated
0.789074923902936	0.000363141446329002	RANDOM3_1_hBGm	-3.10935628704889	-2.32028136314595	0.00774701752168538	Upregulated
0.563131689336171	0.000826551360458394	CREB1	-2.18102616672723	-1.61789447739106	0.0151140820198106	NS
0.264567122213536	0.0732514468875988	GBX2	-3.04085082669958	-2.77628370448604	0.31857278348172	NS
-0.562512896289499	0.0870884330863226	IRF3	0.685844346937685	0.123331450648186	0.34835373234529	NS
0.252289940659698	0.113618761170969	ELK1	1.88071806455215	2.13300800521185	0.415520040853831	NS
0.148478886219685	0.123012536385036	NFE2L2	2.41293179258018	2.56141067879986	0.437377907146796	NS
0.89208469475395	0.160496477173112	RANDOM2_3_hBGm	-3.06150026626572	-2.16941557151177	0.472198786491881	NS
0.85336840252444	0.148619407555581	RANDOM2_1_hBGm	-3.23450649150507	-2.38113808898063	0.452935337312247	NS
0.450374111445707	0.232591725845	RANDOM2_2_hBGm	-3.5223304255085	-3.07195631406279	0.614764591609532	NS
1.17633348323765	0.330099244983113	NEUROG2	-1.99539417856297	-0.819060695325322	0.692667268161286	NS
0.53510948921075	0.348070214003889	RANDOM3_2_hBGm	-2.71868863777824	-2.18357914856749	0.718596570846739	NS
0.349518467270034	0.397541413008938	RANDOM1_2_hBGm	-3.76361809995484	-3.41409963268481	0.761975290896259	NS
0.262622861547577	0.409400867944868	SMAD4	-2.98545279747865	-2.72282993593107	0.763752698902417	NS
0.326160147561439	0.764101589060518	HOMEZ	-1.6991452917587	-1.37298514419726	0.914065452334078	NS
0.115997704014107	0.528723441665204	PAX6	-3.33168475717961	-3.2156870531655	0.785376171246892	NS
-0.103087014923098	0.918712684617844	TCF7L2	-0.525018740975022	-0.62810575589812	0.988405941782305	NS
0.150256098914385	0.597948561853372	RANDOM1_3_hBGm	-3.71297439510427	-3.56271829618989	0.824105336145308	NS
0.134860906440826	0.480465999339812	ESRRB	-2.61711119818773	-2.48225029174691	0.768745598943699	NS
0.134207768326169	0.730030057000406	RANDOM1_1_hBGm	-3.7475748971045	-3.61336712877833	0.886248731931273	NS
0.122019504738291	0.733924731130585	RANDOM3_3_hBGm	-2.88482224629049	-2.7628027415522	0.886248731931273	NS
