logFC	P.Value	tf	DMSO	LIF1	p_adjusted	sig
0.397908895145537	0.042914122714469	GATA1	-2.46730559878526	-2.06939670363972	0.615102425574056	NS
0.50305783393635	0.0852574068904246	SMAD2::SMAD3::SMAD4	-1.23682714037296	-0.73376930643661	0.709892979811474	NS
-0.611987558748585	0.0850545276366227	IRX3	-0.49165712495941	-1.103644683708	0.709892979811474	NS
0.372613054665916	0.0852398285748807	NR1D1	-2.64462862566529	-2.27201557099937	0.709892979811474	NS
-0.26641318132754	0.124864455675148	NR1I3	-1.93676191205944	-2.20317509338698	0.767024513433049	NS
-0.683816131838493	0.15291231785246	RANDOM1_1_mCMV	-2.46204710605253	-3.14586323789103	0.821903708456973	NS
-0.316871323549164	0.181036504210332	NR1H2	1.21740915563865	0.900537832089483	0.856605853241138	NS
-0.455573051775727	0.26261567861813	NR1I2	-1.58121034070114	-2.03678339247686	0.902470035765118	NS
0.355574576504309	0.211778956536691	NFATC1	-2.15348010882697	-1.79790553232266	0.856605853241138	NS
0.194496563818564	0.206124540740169	NR4A2::RXRA	0.811437395560191	1.00593395937876	0.856605853241138	NS
-0.344049480168572	0.211996742980093	THRA	-1.74402540711869	-2.08807488728727	0.856605853241138	NS
0.318856551235355	0.233466936092919	RANDOM3_3_mCMV	-1.89787794470491	-1.57902139346955	0.902470035765118	NS
-0.393701810081147	0.355359079504698	TFCP2L1	1.69861873140793	1.30491692132678	0.923016082670136	NS
-0.525085759967338	0.265843886504453	AHR::ARNT	-1.33151376640847	-1.85659952637581	0.902470035765118	NS
-0.147801219795287	0.294549328844932	MTF1	2.3572169873788	2.20941576758351	0.918319072311947	NS
0.364804079143786	0.304606427588202	ESR1	-1.80506495445127	-1.44026087530749	0.918319072311947	NS
-0.469407426619243	0.335063209860193	RBPJ	-2.24670502616238	-2.71611245278162	0.923016082670136	NS
-0.143116479984662	0.736401286611572	IRF1	-2.01787185101962	-2.16098833100429	0.932201579881635	NS
0.182047977092773	0.375952330776005	RANDOM2_2_mCMV	-2.31014275007614	-2.12809477298337	0.923016082670136	NS
-0.12297046021074	0.428934592303219	XBP1	-0.839127777553718	-0.962098237764458	0.923016082670136	NS
-0.1445966085129	0.357550419358031	GATA4	2.26914515318949	2.12454854467659	0.923016082670136	NS
-0.183686830397855	0.44362013275619	SREBF1	-2.28429296857619	-2.46797979897404	0.923016082670136	NS
0.206885924150787	0.426195309873027	SOX9	-2.28993867262284	-2.08305274847205	0.923016082670136	NS
-0.100325206668997	0.411417845729821	KLF4	0.135597764410077	0.0352725577410794	0.923016082670136	NS
0.33773690063336	0.417304248070543	RANDOM1_3_mCMV	-2.12052361232543	-1.78278671169207	0.923016082670136	NS
0.170821508578554	0.441752138545486	GLI1	-2.24654032774556	-2.07571881916701	0.923016082670136	NS
-0.221374804560949	0.439146233398497	HIF1A	-0.939648573464536	-1.16102337802549	0.923016082670136	NS
-0.24642630696358	0.423010992287919	STAT1::STAT2	-2.10871704306784	-2.35514335003142	0.923016082670136	NS
-0.27030714521865	0.409190105260576	TP53	2.104956897344	1.83464975212535	0.923016082670136	NS
-0.0986707063928859	0.474055853460628	SOX2	0.698278226571655	0.599607520178769	0.932201579881635	NS
-0.0260806660873941	0.871409536063775	FOS::JUN	0.591573440127579	0.565492774040185	0.978707603082499	NS
-0.173257501667081	0.523355679610645	CEBPB	0.105101425675972	-0.0681560759911091	0.932201579881635	NS
-0.11122728560116	0.718135442147716	TCF7	1.33879594015724	1.22756865455608	0.932201579881635	NS
-0.180252738314893	0.535447931403418	RANDOM2_3_mCMV	-2.3169873778198	-2.4972401161347	0.932201579881635	NS
-0.058759412842133	0.8381607857369	HNF4A	-0.64755971926982	-0.706319132111953	0.974078750991532	NS
0.130139298205836	0.428514891001653	SRF	-0.991997155105356	-0.86185785689952	0.923016082670136	NS
-0.0882595931500379	0.535962903389724	MAF::NFE2	1.9121616224503	1.82390202930026	0.932201579881635	NS
-0.101611278040363	0.614084979346054	REL	1.31407349904995	1.21246222100959	0.932201579881635	NS
0.146256378380531	0.501873348266877	EGR1	-1.75428281325563	-1.6080264348751	0.932201579881635	NS
0.0211051706680508	0.939356351886116	FOSL1	-0.989415227969736	-0.968310057301686	0.986010299900544	NS
0.0971632177441893	0.736541324327581	HNF1A	-0.355577370247918	-0.258414152503729	0.932201579881635	NS
-0.175818472726526	0.67811232955905	RANDOM2_1_mCMV	-2.43435918657124	-2.61017765929776	0.932201579881635	NS
0.127493714233605	0.676596710007276	WT1	-1.32791919125337	-1.20042547701977	0.932201579881635	NS
0.107275613374726	0.790224581442357	RANDOM3_2_mCMV	-1.64920260602624	-1.54192699265152	0.952700663608075	NS
-0.0738517233037413	0.651069135020119	TEAD1	1.17558925727117	1.10173753396743	0.932201579881635	NS
-0.0216427525598041	0.877482152374564	MEF2A	0.631654172996093	0.610011420436288	0.978707603082499	NS
-0.0424855952101043	0.837202140411844	TFEB	1.52042802493616	1.47794242972605	0.974078750991532	NS
0.0899552197902631	0.687408693805697	POU5F1	-0.392352620223985	-0.302397400433722	0.932201579881635	NS
-0.0674614674282994	0.804533615773268	MYC	-0.187576567544491	-0.25503803497279	0.960970707729181	NS
-0.116392527459645	0.749916344560784	PPARG::RXRA	-2.08975373988744	-2.20614626734708	0.932201579881635	NS
0.0781726669824654	0.621895716434722	NR4A1	-1.36100672372881	-1.28283405674634	0.932201579881635	NS
0.0462637381759936	0.758768727810633	NFYA	0.528128166892794	0.574391905068788	0.932201579881635	NS
0.0983908902680911	0.747978333940077	TFAP2A	-2.03003557534858	-1.93164468508049	0.932201579881635	NS
-0.0142056934320868	0.957998195911701	RANDOM3_1_mCMV	-1.84539103940947	-1.85959673284156	0.986010299900544	NS
0.00467526929019733	0.984489071052313	NR5A2	-1.3718937614107	-1.3672184921205	0.996601642100319	NS
0.0516826391854261	0.901517175303558	RANDOM1_2_mCMV	-1.92756205161551	-1.87587941243009	0.978707603082499	NS
0.0208451945566987	0.910425677286046	STAT4	-0.0532512882729179	-0.0324060937162192	0.978707603082499	NS
0.0373274832541185	0.863387909897914	NR1H4::RXRA	-0.642589402154281	-0.605261918900162	0.978707603082499	NS
-0.0601018829927322	0.682162295649736	E2F1	1.0415214500536	0.981419567060864	0.932201579881635	NS
0.0146502038135852	0.963079827809834	RORA	-2.10019342814736	-2.08554322433378	0.986010299900544	NS
0.0202993482139658	0.902633112424495	CLOCK	1.21999155533999	1.24029090355395	0.978707603082499	NS
-0.00694264023632137	0.960306885608091	NRF1	2.24874637805441	2.24180373781809	0.986010299900544	NS
-0.186707208213381	0.210146394237141	SP1	1.43695826990558	1.2502510616922	0.856605853241138	NS
0.400334211661059	0.152871582931102	FOXA1	-1.99008532965896	-1.5897511179979	0.821903708456973	NS
0.507813096711389	0.1340512488161	RANDOM1_1_Random	-1.78354646832978	-1.27573337161839	0.786027777148951	NS
0.263701218481155	0.25807503750086	RANDOM2_1_Random	-1.45856651651634	-1.19486529803518	0.902470035765118	NS
-0.203890640604879	0.573320604478491	RFX1	-0.714211214281208	-0.918101854886087	0.932201579881635	NS
0.162355613606453	0.524468260753563	NR3C2	-0.73992467504872	-0.577569061442267	0.932201579881635	NS
0.0471705882226862	0.820586615472836	RANDOM3_1_Random	-0.544882899635088	-0.497712311412402	0.971152966935742	NS
0.767062832861869	0.00211164001820233	RANDOM2_1_hBGm	-2.8865174887261	-2.11945465586423	0.2724015623481	NS
0.821877188129372	0.0102242220113998	RANDOM1_1_hBGm	-2.75417702946543	-1.93229984133606	0.379866164458962	NS
0.718455657221583	0.0581845341038874	HOMEZ	-2.94169533213503	-2.22323967491345	0.709892979811474	NS
0.405499281923877	0.0729233267078599	CREB1	-1.27354578220768	-0.868046500283803	0.709892979811474	NS
0.599824997582664	0.0880487416820433	NEUROG2	-3.10689295401914	-2.50706795643648	0.709892979811474	NS
-0.293460575871353	0.114132035282584	STAT3	1.8611891252627	1.56772854939135	0.767024513433049	NS
0.364409947920564	0.190713907417445	RANDOM3_1_hBGm	-1.76741279780772	-1.40300284988715	0.856605853241138	NS
0.350315118143812	0.256818802403387	RANDOM1_3_hBGm	-2.8426617246408	-2.49234660649699	0.902470035765118	NS
0.215103555658586	0.48227209752814	GBX2	-2.17842787124889	-1.96332431559031	0.932201579881635	NS
0.227224827289386	0.387533005800698	RANDOM2_3_hBGm	-2.70726244840531	-2.48003762111592	0.923016082670136	NS
-0.220080502423281	0.455730039499316	IRF3	0.933432453734806	0.713351951311525	0.932201579881635	NS
-0.179994885925241	0.651495454226905	TCF7L2	0.927938204969593	0.747943319044352	0.932201579881635	NS
0.185207042496686	0.55738438578837	NFKB1	-0.72898998193158	-0.543782939434894	0.932201579881635	NS
0.251108978429496	0.494247743739754	RANDOM3_2_hBGm	-2.13327295337974	-1.88216397495024	0.932201579881635	NS
0.235221549886007	0.396031058479424	SMAD4	-1.53973515546611	-1.3045136055801	0.923016082670136	NS
-0.0624069333463705	0.722356014975324	ELK1	2.0328892861889	1.97048235284253	0.932201579881635	NS
0.152364606578388	0.593989978919273	PAX6	-2.26254798172285	-2.11018337514446	0.932201579881635	NS
0.0365317743227053	0.903377507596889	RANDOM3_3_hBGm	-1.87521443622535	-1.83868266190265	0.978707603082499	NS
-0.0689172791799503	0.602490482880589	NFE2L2	2.3077441280605	2.23882684888055	0.932201579881635	NS
0.0749848791798785	0.682412841615927	ESRRB	-1.50231426071759	-1.42732938153771	0.932201579881635	NS
-0.0497721934225247	0.887710892316038	RANDOM1_2_hBGm	-2.43494476323221	-2.48471695665474	0.978707603082499	NS
0.111083607593943	0.705192635119846	RANDOM2_2_hBGm	-2.48351935078944	-2.3724357431955	0.932201579881635	NS
