logFC	P.Value	tf	DMSO	FS_24h	p_adjusted	sig
0.133017218042717	0.294644279709734	ESRRB	-2.69590358759228	-2.56288636954957	0.763458905507052	NS
0.1434055931092	0.287297331155437	HNF1A	-2.24706897410216	-2.10366338099296	0.763458905507052	NS
-0.145742335496571	0.304677997481679	GLI1	-2.51979290317385	-2.66553523867042	0.770656111277188	NS
0.123620435049213	0.371656302813308	RANDOM3_3_mCMV	-2.38333435119017	-2.25971391614095	0.857188087274161	NS
-0.104930143882423	0.385402395828693	SRF	-1.56114436237316	-1.66607450625559	0.857188087274161	NS
0.113669749949273	0.35429454674348	ZFX	-2.22711938777827	-2.113449637829	0.857188087274161	NS
0.131915041445837	0.374598600587946	POU5F1	-1.45987996970461	-1.32796492825877	0.857188087274161	NS
-0.139523835459352	0.380551284016673	RANDOM2_1_mCMV	-2.05323193286706	-2.19275576832641	0.857188087274161	NS
0.104801217317219	0.439051731248754	RANDOM1_1_mCMV	-2.46942523247548	-2.36462401515826	0.92793123599001	NS
-0.118798933263324	0.480466763964436	RANDOM2_2_mCMV	-2.22760731912535	-2.34640625238868	0.931514621541679	NS
0.0812098266306604	0.480090944055489	ESR1	-2.08676881594457	-2.00555898931391	0.931514621541679	NS
-0.0909578240343545	0.53950477566623	NFATC1	-1.85094789113484	-1.9419057151692	0.936313341342127	NS
0.0846216756583144	0.509598705667265	RBPJ	-2.2857165535774	-2.20109487791908	0.936313341342127	NS
-0.0955449807256773	0.544526753092756	NR5A2	-1.92656429757578	-2.02210927830145	0.936313341342127	NS
-0.0828621280839862	0.566137753914105	GATA3	-1.88270996168265	-1.96557208976663	0.936313341342127	NS
0.0790197033593296	0.524179998112289	MAF::NFE2	2.89986565095739	2.97888535431672	0.936313341342127	NS
-0.0801562610042474	0.595395076970962	CLOCK	-1.84584199017387	-1.92599825117811	0.936313341342127	NS
0.0575323055576092	0.633942955733061	FOSL1	-1.50828077834474	-1.45074847278713	0.936313341342127	NS
-0.0527656742218013	0.691481954928666	EGR1	-2.11098436475778	-2.16375003897959	0.936450156163708	NS
-0.0904118342652557	0.54985801002512	VDR::RXRA	-1.88140007182675	-1.97181190609201	0.936313341342127	NS
-0.0468562090055151	0.760152146180817	HNF4A	-2.07941703358081	-2.12627324258633	0.936450156163708	NS
0.0523196067781589	0.690427184289617	NR3C1	-2.47048429894291	-2.41816469216475	0.936450156163708	NS
-0.0484028380327584	0.737268539045797	NR1H2	-1.76950157807798	-1.81790441611073	0.936450156163708	NS
0.0324753603427851	0.813488053541048	RANDOM3_2_mCMV	-2.16157032828131	-2.12909496793853	0.945405035196353	NS
-0.0582115238997948	0.629129686964004	IRF1	-1.72726138766288	-1.78547291156267	0.936313341342127	NS
-0.0308629408212682	0.845310316879099	TEAD1	-1.98602208601429	-2.01688502683556	0.965000273251361	NS
0.0296731046591281	0.866488183291197	RARA:RXRA	-2.12587250148	-2.09619939682088	0.967767970609754	NS
-0.0619432464472568	0.63984896406708	FOXA1	-2.02994238154739	-2.09188562799465	0.936313341342127	NS
-0.0161844577012958	0.912580746487733	TFAP2A	-2.23535615891303	-2.25154061661432	0.967767970609754	NS
-0.0368787877661226	0.7840047819045	SOX2	-2.21483995398129	-2.25171874174741	0.936450156163708	NS
-0.0478714321916322	0.703709342394699	NR1I2	-1.98418473082428	-2.03205616301591	0.936450156163708	NS
-0.0295144092483252	0.808674679682938	KLF4	-2.20392398760151	-2.23343839684984	0.945405035196353	NS
0.0211753078527711	0.87551682574143	STAT4	-1.98884522772817	-1.9676699198754	0.967767970609754	NS
-0.0228459380908562	0.873003128754583	PPARG::RXRA	-1.9747268484195	-1.99757278651035	0.967767970609754	NS
-0.0376999476525409	0.738824822606556	NFAT5	-2.22703637862301	-2.26473632627555	0.936450156163708	NS
0.0357718109906932	0.780567341560796	TCF7	-2.21126882087544	-2.17549700988475	0.936450156163708	NS
-0.001004308129143	0.993474107391571	NR1H4::RXRA	-2.26760322413859	-2.26860753226773	0.995668796912971	NS
0.000582558858005766	0.995668796912971	RANDOM3_1_mCMV	-2.19292839752649	-2.19234583866849	0.995668796912971	NS
-0.00183098323261592	0.988803168595447	SMAD2::SMAD3::SMAD4	-2.40511113140689	-2.40694211463951	0.995668796912971	NS
-0.0118978094392786	0.921961243134512	NR4A2::RXRA	-2.06238481882308	-2.07428262826236	0.967767970609754	NS
2.39808475132836	1.44095125894776e-18	CREB1	-1.58893510231138	0.809149649016984	1.85882712404261e-16	Upregulated
